,Symbol,tweetCount,replyCount,retweetCount,likeCount,quoteCount,weightedSentiment,unweightedSentiment
873,BROS,1000,0.563,0.254,3.21,0.06,0.19160479569366284,0.1673222
874,FLYA,7,0.14285714285714285,0.0,1.7142857142857142,0.0,0.558923076923077,0.4647714285714285
875,FORG,1000,0.443,0.577,3.864,0.055,0.19603002632111763,0.1111156
876,ACT,465,1.043010752688172,5.326881720430108,20.270967741935483,0.31827956989247314,0.24916087268666245,0.06059741935483871
877,HHGC,2,0.0,0.0,0.0,0.0,0.0,0.0
878,FRSH,1000,0.329,0.743,3.759,0.047,0.23522564575645755,0.13679550000000001
879,AKA,28,0.17857142857142858,0.21428571428571427,0.8571428571428571,0.03571428571428571,0.23653888888888888,0.08509999999999998
880,IPAX,2,0.0,0.0,0.0,0.0,0.6103,0.6103
881,VBNK,16,0.1875,0.5625,2.4375,0.0,-0.11088235294117647,0.05565
882,ARGU,6,0.16666666666666666,1.0,2.6666666666666665,0.0,0.4166826086956522,0.4011333333333333
883,TOST,1000,0.666,0.31,3.993,0.056,0.17343317412935325,0.1302769
884,ESMT,80,0.525,0.9,5.8,0.1375,0.494062478777589,0.2858825
885,ARBK,554,0.6588447653429603,1.1498194945848375,6.2888086642599275,0.1371841155234657,0.22139835598421742,0.21059693140794222
886,RELY,25,1.36,1.48,9.04,0.08,0.6290802675585284,0.197288
887,LOCC,2,0.0,0.0,0.0,0.0,0.0,0.0
888,STER,1000,0.06,0.304,0.816,0.033,0.23027279472382522,0.1913263
889,BRLT,44,0.5227272727272727,0.5227272727272727,3.25,0.09090909090909091,0.7186948186528499,0.6535045454545453
890,SOVO,52,0.6730769230769231,0.7307692307692307,4.288461538461538,0.038461538461538464,0.6394983221476509,0.20934423076923075
891,THRN,19,0.0,0.3157894736842105,1.2105263157894737,0.05263157894736842,0.012060000000000005,0.06537368421052632
892,DSAQ,4,0.0,0.0,0.0,0.0,0.17859999999999998,0.17859999999999998
893,HLTH,179,0.659217877094972,0.7877094972067039,5.201117318435754,0.1452513966480447,0.09391768092105261,0.11167932960893855
894,CWAN,18,0.2222222222222222,0.3333333333333333,3.8333333333333335,0.0,-0.07250506329113925,0.05693333333333333
895,PRBM,5,0.0,0.0,0.0,0.0,0.2727,0.2727
896,AMPL,1000,0.575,0.684,3.928,0.078,0.2408686229819563,0.1771531
897,HCVI,1,0.0,0.0,0.0,0.0,0.0,0.0
898,WRBY,535,0.39626168224299063,0.3233644859813084,3.177570093457944,0.102803738317757,0.36258598130841124,0.23610785046728971
899,MEKA,1,0.0,0.0,0.0,0.0,0.5267,0.5267
900,ARTE,0,,,,,,
901,OLPX,42,0.38095238095238093,0.35714285714285715,2.738095238095238,0.21428571428571427,0.44622451612903224,0.2719904761904762
902,HPLT,4,0.0,0.0,0.0,0.0,0.17859999999999998,0.17859999999999998
903,SLVM,29,0.2413793103448276,0.3793103448275862,1.793103448275862,0.06896551724137931,0.3602083333333333,0.24620689655172412
904,GATE,3,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
905,PYXS,16,0.125,0.125,0.75,0.0625,-0.022458823529411764,-0.06927499999999999
906,EXAI,49,0.20408163265306123,0.08163265306122448,1.0204081632653061,0.10204081632653061,0.15791014492753622,0.10461836734693879
907,DMYS,1,0.0,0.0,0.0,0.0,0.296,0.296
908,TDCX,33,0.09090909090909091,0.12121212121212122,0.8787878787878788,0.030303030303030304,0.39698648648648643,0.2174121212121212
909,MTRY,2,0.0,0.0,0.0,0.0,0.0,0.0
910,FWRG,36,0.2222222222222222,0.3611111111111111,1.2777777777777777,0.08333333333333333,0.2801814285714286,0.1227388888888889
911,RNER,6,0.0,0.0,0.0,0.0,0.0,0.0
912,CION,282,0.30141843971631205,0.1453900709219858,1.8971631205673758,0.01773049645390071,-0.06648303303303305,0.12923687943262413
913,NFYS,0,,,,,,
914,NVEI,123,0.2926829268292683,0.6829268292682927,2.959349593495935,0.07317073170731707,0.13774624746450304,0.22600081300813007
915,VLCN,99,0.3838383838383838,0.24242424242424243,1.7272727272727273,0.020202020202020204,0.2567731914893617,0.11410000000000002
916,PCX,12,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,-0.035124999999999997
917,IXAQ,2,0.5,0.0,0.0,0.0,0.3612,0.3286
918,LTH,16,0.125,0.25,0.375,0.0625,0.20306923076923075,0.11499374999999999
919,THRX,18,0.0,0.2222222222222222,1.0,0.05555555555555555,0.21205217391304348,0.06519444444444444
920,TCN,15,0.0,0.13333333333333333,0.5333333333333333,0.06666666666666667,0.5254636363636362,0.17338666666666663
921,HWKZ,5,0.6,0.0,0.4,0.2,0.54105,0.38096
922,ISO,1000,0.772,0.583,3.466,0.115,0.21745506482982174,0.16169979999999998
923,JMAC,0,,,,,,
924,CGTX,23,0.043478260869565216,0.391304347826087,0.5652173913043478,0.0,0.24294782608695648,0.017343478260869568
925,LCW,1,1.0,0.0,0.0,0.0,0.8139,0.8139
926,CCSI,16,0.0,0.0625,0.125,0.0,0.2775,0.20666875
927,GIAC,0,,,,,,
928,HCTI,28,0.03571428571428571,0.5357142857142857,1.4285714285714286,0.0,0.052192857142857166,0.05221428571428572
929,FATP,4,0.0,0.0,0.0,0.0,0.0,0.0
930,CLST,5,0.0,0.0,0.0,0.0,0.13976,0.13976
931,AVDX,39,0.28205128205128205,0.6923076923076923,7.282051282051282,0.05128205128205128,0.13665339506172838,0.0715
932,GTLB,1000,0.315,1.082,3.364,0.093,0.3123683147919242,0.17703390000000002
933,BMAC,3,0.0,0.0,0.3333333333333333,0.0,0.2023,0.1661
934,LUCD,38,0.631578947368421,0.23684210526315788,3.710526315789474,0.05263157894736842,0.30824318181818183,0.21608157894736843
935,ROSE,510,0.28627450980392155,0.884313725490196,3.4411764705882355,0.10980392156862745,0.31019219269102993,0.2205637254901961
936,IHS,1000,1.123,89.092,246.572,13.625,0.1360926991655537,0.16547660000000003
937,TRIS,8,0.0,0.0,0.375,0.0,0.0,0.100875
938,SANB,5,0.0,0.2,0.0,0.0,0.0,0.0
939,FNA,17,0.7058823529411765,0.9411764705882353,4.352941176470588,0.17647058823529413,0.48444380952380944,0.16119999999999998
940,INKT,23,0.13043478260869565,1.0,3.8260869565217392,0.08695652173913043,0.1444120689655172,0.20579130434782608
941,PEPL,1,0.0,0.0,0.0,0.0,0.0,0.0
942,OZ,0,,,,,,
943,AXH,20,0.4,4.6,20.85,0.1,0.4548167630057804,0.14654499999999998
944,CYN,1000,0.716,1.379,15.806,1.145,0.29184100073506253,0.1256174
945,CNTX,32,0.1875,0.375,0.84375,0.0,0.11635111111111111,0.0623125
946,SDIG,163,0.4662576687116564,0.7852760736196319,3.723926380368098,0.11042944785276074,0.30625560916767186,0.19750490797546014
947,GTAC,1,0.0,0.0,0.0,0.0,0.5255,0.5255
948,PTLO,1000,0.768,0.882,12.383,0.264,0.5000428761278589,0.162389
949,NHIC,5,0.0,0.0,0.0,0.0,-0.04526,-0.04526
950,RWAY,11,0.0,0.0,0.09090909090909091,0.0,0.5859,0.40035454545454546
951,ENER,9,0.5555555555555556,1.0,7.555555555555555,0.1111111111111111,0.17290843373493975,0.19534444444444443
952,THAC,34,0.14705882352941177,0.11764705882352941,0.47058823529411764,0.0,0.399816,0.604035294117647
953,VTYX,11,0.45454545454545453,0.2727272727272727,0.6363636363636364,0.0,0.4501,0.398
954,XFIN,8,0.0,0.0,0.0,0.0,0.0538625,0.0538625
955,COCO,83,0.4457831325301205,7.602409638554217,22.566265060240966,0.5903614457831325,0.22981104247104248,0.17917590361445784
956,PX,20,0.4,0.5,3.5,0.4,0.21631458333333334,0.16826000000000002
957,GOGN,7,0.0,0.0,0.14285714285714285,0.0,0.0,0.09424285714285714
958,ENFN,47,0.2553191489361702,1.297872340425532,9.106382978723405,0.2978723404255319,0.0541440776699029,0.21718936170212763
959,XLO,18,0.0,0.1111111111111111,0.5,0.0,-0.1679,0.038111111111111116
960,UTRS,22,0.09090909090909091,0.13636363636363635,0.3181818181818182,0.0,0.06855833333333333,0.19325
961,PGSS,0,,,,,,
962,MBSC,0,,,,,,
963,GET,0,,,,,,
964,ICNC,8,0.25,0.0,0.25,0.125,0.0,0.037
965,ARIS,43,0.46511627906976744,0.3488372093023256,3.5813953488372094,0.046511627906976744,0.3311780104712042,0.23308604651162787
966,DMAQ,2,0.0,0.0,0.0,0.0,0.0,0.0
967,RENT,1000,0.829,1.713,7.131,0.18,0.18717093271084947,0.1624874
968,AIP,1000,0.608,1.49,9.349,0.119,0.00940536053951235,0.1537479
969,OHAA,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
970,INFA,864,0.13773148148148148,0.3425925925925926,1.587962962962963,0.032407407407407406,0.20061338842975204,0.17318333333333336
971,MRAI,56,0.16071428571428573,0.6071428571428571,2.75,0.125,0.38487205882352943,0.3336732142857142
972,PHYT,3,0.0,0.0,0.6666666666666666,0.0,0.2732,0.1897333333333333
973,SCMA,5,0.0,0.0,0.6,0.0,-0.08533333333333333,-0.0256
974,GFS,1000,0.773,5.524,20.864,0.409,0.3061896155241204,0.0973169
975,DTC,139,0.7266187050359713,3.920863309352518,19.510791366906474,0.19424460431654678,0.14895438700147715,0.15684316546762592
976,PCCT,0,,,,,,
977,FIAC,5,0.2,0.2,0.8,0.0,0.8005333333333334,0.7422799999999999
978,FLNC,57,0.21052631578947367,0.24561403508771928,1.5964912280701755,0.03508771929824561,0.34754873949579834,0.34873333333333334
979,ADAL,3,0.0,0.0,0.0,0.0,0.0,0.0
980,HRT,14,0.6428571428571429,2.857142857142857,29.357142857142858,0.07142857142857142,0.21017180043383948,0.18741428571428576
981,ARCK,2,0.0,0.0,0.0,0.0,0.5106,0.5106
982,AURA,1000,0.658,1.159,9.781,0.2,0.2086786658755721,0.18019220000000002
983,UDMY,1000,0.291,0.88,1.948,0.023,0.3317965626989179,0.2236986
984,SEDA,1,0.0,0.0,0.0,0.0,0.5267,0.5267
985,SONX,93,0.24731182795698925,0.45161290322580644,1.4623655913978495,0.010752688172043012,0.23266633663366337,0.1321774193548387
986,AEAE,2,0.0,0.0,0.0,0.0,0.148,0.148
987,AIRS,36,0.1111111111111111,0.25,1.9722222222222223,0.05555555555555555,0.3724383720930232,0.054294444444444444
988,BFRI,30,0.13333333333333333,0.4666666666666667,0.8666666666666667,0.03333333333333333,0.22274888888888886,0.08205333333333333
989,PEGR,0,,,,,,
990,TRDA,10,0.0,0.0,1.2,0.1,0.11896923076923074,0.09101999999999999
991,CCTS,5,0.0,0.0,0.0,0.0,-0.18104,-0.18104
992,LIBY,0,,,,,,
993,LIAN,1000,0.66,1.056,37.119,0.413,-0.03112591214838971,0.1569163
994,VSAC,6,0.0,0.0,0.0,0.0,0.29065,0.29065
995,FRLA,5,0.0,0.0,0.0,0.0,0.059199999999999996,0.059199999999999996
996,BIRD,1000,0.835,2.19,13.879,0.146,0.09106974780058642,0.1268138
997,ONYX,0,,,,,,
998,CMTG,14,0.07142857142857142,0.07142857142857142,0.5,0.0,0.44728888888888885,0.5764571428571428
999,TGVC,5,0.4,0.2,0.6,0.2,-0.07468571428571427,0.07444
1000,INTE,5,0.4,0.2,0.6,0.0,0.31245,0.22032
1001,JUN,11,0.7272727272727273,0.09090909090909091,1.4545454545454546,0.0,0.35753200000000007,0.04500000000000001
1002,KD,13,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.0,0.22693333333333335,0.26600769230769233
1003,EVO,33,0.09090909090909091,0.06060606060606061,0.45454545454545453,0.06060606060606061,0.15104545454545454,0.16654242424242424
1004,LION,24,0.375,9.375,5.625,0.08333333333333333,0.01958274932614555,0.23687500000000003
1005,DHAC,22,0.13636363636363635,0.7272727272727273,1.5909090909090908,0.045454545454545456,0.19942,0.2986136363636363
1006,MDXH,35,0.2857142857142857,0.3142857142857143,1.9714285714285715,0.11428571428571428,-0.0062851063829787055,0.032845714285714284
1007,ARHS,230,0.20869565217391303,1.0956521739130434,4.48695652173913,0.12173913043478261,0.2423851470588235,0.23246782608695654
1008,CDRE,12,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.07057142857142858,0.010166666666666666
1009,MPRA,0,,,,,,
1010,NRDS,586,0.34982935153583616,0.3703071672354949,2.1911262798634814,0.06484641638225255,0.22806330275229356,0.17631808873720137
1011,MYNZ,7,0.42857142857142855,0.0,2.2857142857142856,0.0,0.04512105263157895,0.012485714285714279
1012,MCAA,0,,,,,,
1013,TSVT,72,0.013888888888888888,0.08333333333333333,0.09722222222222222,0.0,-0.3185142857142857,0.022218055555555553
1014,SVNA,500,1.048,2.482,18.736,0.22,0.49952743929556165,0.3525906
1015,CIAN,1000,0.818,0.358,2.825,0.027,0.11711420059582921,0.0803819
1016,IOBT,43,0.046511627906976744,0.18604651162790697,0.7441860465116279,0.09302325581395349,0.3040456521739131,0.1571279069767442
1017,NPAB,1,0.0,0.0,0.0,0.0,0.0,0.0
1018,RGF,19,0.3157894736842105,0.05263157894736842,2.789473684210526,0.0,0.7310549999999999,0.5554526315789474
1019,LYLT,23,0.6956521739130435,0.17391304347826086,3.130434782608696,0.043478260869565216,0.6536892473118279,0.6651217391304349
1020,APN,1,0.0,0.0,1.0,0.0,0.5106,0.5106
1021,SOPA,1000,1.098,5.119,25.011,0.269,-0.07779431056926055,0.0524182
1022,PRM,29,0.1724137931034483,0.3103448275862069,1.1724137931034482,0.0,0.20816874999999999,0.4199793103448276
1023,STRN,2,0.0,0.0,0.0,0.0,0.0,0.0
1024,HTAQ,1,0.0,0.0,0.0,0.0,0.0,0.0
1025,TCBX,24,0.08333333333333333,0.041666666666666664,0.3333333333333333,0.0,0.053818181818181814,0.08379583333333333
1026,BJDX,2,0.0,0.0,0.0,0.0,0.0,0.0
1027,RIVN,924,0.9761904761904762,1.182900432900433,7.16017316017316,0.341991341991342,0.27265961689257306,0.18555974025974026
1028,BCSA,0,,,,,,
1029,CINT,42,0.09523809523809523,0.07142857142857142,0.3333333333333333,0.0,0.09826666666666667,0.25235952380952376
1030,CBRG,75,1.4933333333333334,2.12,10.546666666666667,0.17333333333333334,0.14178530232558142,0.4042653333333333
1031,RCF,523,0.4130019120458891,0.8183556405353728,7.37093690248566,0.1950286806883365,0.07525709628341665,0.22605602294455066
1032,AFAC,9,0.0,0.0,0.0,0.0,0.0,0.0
1033,EXFY,228,0.4649122807017544,0.3684210526315789,2.8157894736842106,0.07017543859649122,0.39454327830188685,0.22460701754385967
1034,ACDI,1,0.0,0.0,1.0,0.0,0.0516,0.0516
1035,WBEV,6,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.11583499999999998,0.07736666666666665
1036,WEAV,25,0.08,0.08,0.64,0.0,0.34345000000000003,0.181468
1037,TIVC,3,0.0,0.0,0.0,0.0,0.0,0.0
1038,VMGA,0,,,,,,
1039,BLZE,485,0.45979381443298967,0.2515463917525773,1.7525773195876289,0.04329896907216495,0.2878294407894737,0.17437711340206186
1040,PIK,1000,0.515,0.704,3.534,0.117,0.027519917864476384,0.0795186
1041,LVLU,14,0.0,0.07142857142857142,0.5,0.0,0.037,0.02114285714285714
1042,LGVC,2,0.5,1.0,3.5,1.0,0.55875,0.33525
1043,VAXX,1000,1.378,3.277,13.852,0.28,-0.4626552456485869,-0.063584
1044,BEAT,1000,0.774,0.65,8.03,0.118,0.028031738403677415,0.0285913
1045,IRRX,2,0.0,0.0,0.0,0.0,0.0,0.0
1046,DERM,710,0.5943661971830986,1.7619718309859156,8.733802816901408,0.2028169014084507,0.5310887752556748,0.32146915492957745
1047,MYNA,27,0.2222222222222222,0.2222222222222222,2.4444444444444446,0.1111111111111111,0.34119382716049385,0.2552962962962963
1048,BTBD,36,0.6666666666666666,0.19444444444444445,1.3055555555555556,0.05555555555555555,0.2718425,0.25373055555555557
1049,ONL,6,0.0,0.16666666666666666,0.3333333333333333,0.0,0.6249,0.14761666666666665
